2047,b,b,b,r,r,y,o,w,y
2048,o,g,g,r,g,o,y,o,w
2049,r,r,r,g,o,w,g,w,w
2050,g,o,b,w,b,o,b,y,y
2051,o,g,r,b,w,b,r,y,g
2052,y,r,w,b,y,y,o,g,w
2053,o,y,y,w,r,w,b,r,o
2054,b,g,g,b,g,o,b,b,r
2055,o,r,r,r,o,w,o,w,w
2056,r,b,y,g,b,o,g,y,y
2057,b,g,r,o,w,b,g,y,g
2058,b,b,b,b,g,g,r,o,g
2059,w,y,w,r,y,g,y,o,w
2060,y,o,y,b,b,y,r,g,g
2061,w,o,y,w,r,w,b,r,o
2062,w,g,w,g,g,b,b,b,b
2063,r,w,b,r,o,g,o,r,r
2064,r,b,y,g,b,o,g,b,y
2065,o,y,g,o,w,o,g,y,r
2066,w,y,y,r,y,y,o,w,g
2067,w,o,b,w,r,g,b,r,r
2068,y,y,g,g,g,o,b,b,y
2069,y,w,o,w,o,r,r,r,o
2070,r,b,w,g,b,b,o,g,g
2071,r,y,w,o,w,g,g,y,y
2072,w,y,b,r,y,b,o,w,g
2073,r,w,o,g,r,g,o,r,r
2074,g,o,y,w,g,b,b,g,b
2075,g,w,o,y,o,r,y,y,r
2076,y,g,w,w,g,b,w,o,g
2077,w,o,b,o,w,g,g,y,y
2078,b,b,o,y,y,r,w,r,r
2079,o,g,y,w,r,b,r,g,g
2080,g,o,o,w,g,r,w,o,r
2081,g,w,b,y,o,b,y,y,g
2082,w,y,r,w,b,r,w,o,o
2083,b,g,y,o,w,y,w,b,y
2084,b,b,o,g,y,r,b,r,r
2085,b,b,g,w,r,g,w,w,r
2086,y,o,o,g,g,r,o,o,w
2087,g,w,b,w,o,b,b,y,g
2088,g,g,b,y,b,r,y,o,o
2089,b,b,g,w,r,g,w,w,r
2090,r,g,y,y,w,y,w,b,y
2091,o,r,r,b,y,r,w,o,r
2092,w,g,r,y,r,w,y,w,w
2093,g,o,o,b,g,r,b,y,w
2094,y,w,b,g,o,b,r,y,g
2095,g,b,o,w,b,r,b,o,o
2096,b,g,y,g,w,y,g,b,y
2097,w,o,o,o,y,r,r,r,r
2098,b,o,o,y,r,w,y,w,w
2099,w,r,w,o,g,y,r,b,b
2100,b,b,g,w,o,y,g,g,b
2101,g,b,o,w,b,r,y,y,y
2102,w,g,r,g,w,o,g,b,o
2103,r,r,o,r,y,o,y,g,r
2104,o,w,o,o,r,b,b,y,g
2105,w,r,w,o,g,y,w,g,g
2106,r,r,o,w,o,y,g,b,b
2107,y,r,w,b,b,y,g,w,y
2108,y,g,r,r,w,o,o,b,b
2109,r,w,y,b,r,o,b,g,r
2110,g,b,g,g,r,y,g,o,b
2111,o,r,w,w,g,y,o,r,o
2112,w,r,o,o,o,y,y,g,b
2113,r,b,r,w,b,y,g,w,y
2114,w,g,r,r,w,o,y,b,b
2115,y,o,r,w,y,g,w,g,g
2116,w,y,b,w,r,o,g,b,g
2117,g,r,w,b,g,y,b,r,y
2118,o,r,o,w,o,y,w,g,b
2119,w,w,y,o,b,y,y,w,y
2120,r,g,r,b,w,o,r,b,b
2121,r,g,g,o,y,g,o,r,o
2122,o,o,g,o,r,b,y,w,g
2123,b,r,w,y,g,y,w,b,r
2124,g,r,o,b,o,y,r,g,b
2125,o,o,r,w,b,y,w,w,y
2126,w,w,y,b,w,g,b,o,r
2127,o,r,y,g,y,r,g,g,b
2128,o,o,g,o,r,b,w,b,b
2129,y,r,y,y,g,y,w,b,r
2130,o,y,b,g,o,g,g,b,r
2131,r,y,y,o,b,w,g,o,r
2132,y,g,b,w,w,r,o,r,w
2133,g,w,w,g,y,w,b,r,o
2134,b,b,b,r,r,b,o,o,w
2135,y,y,r,r,g,b,o,w,o
2136,o,y,b,g,o,g,b,g,y
2137,g,g,g,o,b,w,g,o,r
2138,y,o,g,y,w,r,r,r,w
2139,y,w,w,y,y,w,w,b,r
2140,w,w,r,w,y,b,o,w,o
2141,w,b,w,o,r,o,g,r,o
2142,y,y,b,r,o,g,y,g,y
2143,o,y,y,g,b,w,b,o,r
2144,g,o,g,g,w,r,g,r,w
2145,w,w,r,w,y,b,o,w,o
2146,b,y,r,b,g,b,g,g,g
2147,b,w,r,r,o,g,y,g,y
2148,w,w,r,w,b,o,o,g,b
2149,y,o,g,y,w,r,b,y,y
2150,o,w,r,b,y,y,w,o,g
2151,g,w,r,b,r,o,w,r,o
2152,y,r,r,g,g,r,y,b,w
2153,w,o,y,w,o,g,g,g,g
2154,b,y,w,y,w,r,y,g,b
2155,y,g,y,b,g,r,w,r,r
2156,b,y,g,r,y,r,r,y,r
2157,r,o,b,y,r,w,g,y,y
2158,r,r,o,r,g,r,g,y,w
2159,r,o,b,w,o,b,w,y,y
2160,o,b,g,b,b,r,b,g,y
2161,o,w,b,g,w,w,o,b,r
2162,w,o,w,g,y,o,y,g,g
2163,b,w,o,o,r,r,r,y,o
2164,r,o,w,w,o,r,w,y,y
2165,y,g,y,b,b,y,b,g,g
2166,g,o,w,y,y,o,w,g,g
2167,g,b,y,o,g,g,y,g,r
2168,b,o,w,r,o,r,r,w,b
2169,o,r,r,w,b,y,r,g,g
2170,w,w,o,o,w,b,g,b,o
2171,b,o,y,w,y,y,g,y,w
2172,g,b,b,w,r,y,r,r,g
2173,b,b,y,y,g,g,o,o,w
2174,g,o,y,o,o,g,w,w,g
2175,y,y,w,o,y,y,y,g,r
2176,b,y,y,b,r,g,g,w,o
2177,b,b,y,y,g,g,o,b,g
2178,g,o,y,o,o,r,w,w,b
2179,y,o,g,r,b,r,r,w,r
2180,o,y,w,o,y,y,w,g,r
2181,b,w,r,y,r,g,w,w,b
2182,g,b,w,g,g,o,y,b,g
2183,w,o,o,r,o,r,y,y,b
2184,g,r,r,o,b,g,b,b,g
2185,w,y,r,r,w,b,y,o,y
2186,o,w,o,g,y,y,o,w,r
2187,r,y,g,w,r,w,g,w,y
2188,w,g,o,r,g,y,y,o,r
2189,w,o,g,o,o,y,g,w,b
2190,y,o,o,b,b,g,r,g,o
2191,y,r,w,r,w,b,b,y,w
2192,o,r,b,b,y,b,b,g,r
2193,o,y,g,o,r,w,y,y,w
2194,r,g,o,w,g,y,b,o,r
2195,w,r,b,r,o,y,y,w,b
2196,o,g,o,o,r,g,g,r,r
2197,g,b,r,w,y,g,y,b,b
2198,o,r,w,o,r,w,g,y,w
2199,y,b,w,o,g,g,y,y,o
2200,r,o,b,b,o,r,b,y,b
2201,w,g,o,r,b,g,g,y,o
2202,b,w,r,r,w,b,g,o,y
2203,r,g,y,b,y,w,g,w,r
2204,w,g,o,r,r,y,o,o,g
2205,y,b,b,o,g,r,r,w,b
2206,r,o,o,b,o,g,b,y,o
2207,g,b,r,r,b,w,g,y,w
2208,w,b,y,g,w,o,w,r,g
2209,y,g,y,y,y,w,b,w,r
2210,o,y,y,g,r,w,w,r,y
2211,w,y,g,o,g,o,w,g,o
2212,o,y,g,g,o,r,o,o,w
2213,b,y,b,r,b,b,b,b,r
2214,g,b,r,r,w,b,r,w,y
2215,r,g,y,w,y,o,b,w,g
2216,b,w,y,r,r,r,b,g,w
2217,y,y,g,y,g,o,o,r,r
2218,w,y,g,o,o,r,g,o,w
2219,o,w,r,g,b,b,o,b,r
2220,b,b,r,y,w,b,b,w,y
2221,y,o,g,g,y,w,w,g,o
2222,g,o,r,w,r,g,b,r,b
2223,y,y,g,y,g,r,r,b,b
2224,w,y,r,o,o,b,g,o,r
2225,w,g,y,g,b,r,o,b,w
2226,y,b,y,w,w,w,o,y,b
2227,o,o,g,r,y,w,w,g,o
2228,y,o,g,y,r,r,y,w,o
2229,w,y,r,o,g,b,g,b,r
2230,w,r,o,g,o,r,o,o,w
2231,r,g,b,w,b,b,w,w,b
2232,y,w,b,b,w,y,y,y,w
2233,b,r,r,g,y,o,y,w,g
2234,r,b,b,o,r,r,y,y,w
2235,r,o,r,o,g,w,b,w,y
2236,b,b,g,r,o,r,w,g,y
2237,o,g,b,g,b,o,y,y,o
2238,r,g,g,b,w,y,o,o,w
2239,g,r,o,b,y,w,w,w,g
2240,b,r,r,b,r,w,o,y,o
2241,r,o,o,o,g,r,r,b,y
2242,b,r,o,r,o,y,w,g,y
2243,g,o,w,b,b,y,w,g,w
2244,g,y,b,g,w,b,b,g,g
2245,r,o,r,b,g,o,y,r,o
2246,y,o,r,w,y,w,y,w,g
2247,w,y,w,o,b,g,g,b,w
2248,o,w,o,o,r,y,b,b,o
2249,b,r,y,r,g,b,b,g,b
2250,w,r,o,b,o,y,w,y,g
2251,y,w,y,w,b,y,g,g,w
2252,w,r,r,o,w,b,g,g,g
2253,r,o,r,g,y,o,w,w,r
2254,o,b,g,w,r,b,o,o,b
2255,r,r,b,r,g,r,w,y,o
2256,y,g,r,w,b,y,g,g,o
2257,w,y,w,w,w,g,y,o,g
2258,b,o,r,g,y,o,b,b,y
2259,b,b,b,w,r,o,g,w,o
2260,g,r,b,b,g,r,o,w,y
2261,r,r,y,r,o,y,w,w,r
2262,w,g,b,b,b,y,g,g,o
2263,r,y,w,g,w,g,y,o,g
2264,r,o,y,o,y,b,w,y,o
2265,b,g,g,y,y,w,o,g,b
2266,w,b,g,y,g,r,r,y,y
2267,r,r,b,r,o,y,r,y,o
2268,w,o,r,b,b,o,g,g,o
2269,o,w,w,g,w,r,w,g,g
2270,o,o,y,w,y,b,y,r,b
2271,o,r,y,r,r,y,w,g,o
2272,r,r,o,o,g,g,w,y,g
2273,b,o,y,b,o,w,w,w,y
2274,g,o,y,b,b,y,w,b,r
2275,r,r,b,o,w,g,g,g,b
2276,o,y,r,b,y,w,b,w,g
2277,b,r,y,b,r,y,w,g,r
2278,b,b,o,b,g,y,w,y,o
2279,o,g,g,o,o,w,o,r,w
2280,r,o,y,o,b,w,b,r,r
2281,g,o,g,g,w,r,b,g,y
2282,g,w,y,w,y,b,r,y,w
2283,b,g,g,b,r,w,g,w,r
2284,o,o,o,y,g,b,r,y,y
2285,g,r,y,o,o,y,w,b,y
2286,w,b,b,r,b,o,w,w,g
2287,o,r,b,g,w,o,w,g,r
2288,r,g,o,y,y,w,y,r,b
2289,r,w,g,w,r,b,w,b,y
2290,g,w,w,y,g,b,b,b,w
2291,b,g,g,y,o,o,y,r,g
2292,o,o,o,o,b,r,r,y,y
2293,o,w,g,o,r,o,g,g,g
2294,b,o,w,w,g,r,w,b,y
2295,y,r,b,b,o,y,r,b,g
2296,w,y,y,b,b,y,o,w,r
2297,o,g,o,w,w,r,r,o,w
2298,r,r,b,g,y,y,b,g,y
2299,y,b,g,b,r,y,b,g,y
2300,g,b,o,o,g,b,g,o,w
2301,o,r,w,o,o,r,y,w,y
2302,w,w,b,w,b,y,g,y,b
2303,r,r,b,o,w,g,r,g,r
2304,o,r,w,y,y,g,o,w,r
2305,b,r,b,b,r,g,o,o,y
2306,r,o,b,o,g,g,r,b,r
2307,b,b,y,w,o,r,w,w,o
2308,w,g,r,y,b,w,o,y,o
2309,w,r,y,w,w,y,g,r,b
2310,g,g,w,o,y,b,y,y,g
2311,b,b,y,o,r,r,w,w,o
2312,y,o,g,g,g,o,o,y,o
2313,b,g,y,r,o,w,b,b,o
2314,r,o,b,w,b,y,w,w,g
2315,g,y,w,b,w,b,y,g,r
2316,g,r,r,g,y,y,w,r,r
2317,b,y,y,b,r,w,o,w,y
2318,g,g,r,b,g,y,y,o,r
2319,w,o,b,g,o,b,o,r,w
2320,w,b,r,y,b,w,g,g,w
2321,b,r,b,o,w,o,g,r,o
2322,g,g,r,y,y,w,o,r,y
2323,w,o,b,w,r,y,b,g,r
2324,o,y,g,y,g,b,g,g,w
2325,y,r,r,b,o,g,b,b,o
2326,r,y,g,g,b,o,g,w,b
2327,g,r,w,g,w,w,y,w,y
2328,w,r,o,b,y,o,r,r,y
2329,w,r,o,b,r,o,b,g,b
2330,b,y,r,y,g,g,r,g,g
2331,w,r,g,w,o,b,o,o,y
2332,o,y,r,y,b,g,g,w,o
2333,y,o,g,w,w,r,y,w,w
2334,y,r,r,o,y,b,b,b,w
2335,r,o,b,r,r,g,y,b,g
2336,y,y,r,w,g,b,y,g,w
2337,b,b,w,r,o,o,g,b,g
2338,g,r,w,g,b,y,y,o,b
2339,o,w,w,y,w,y,o,r,r
2340,r,w,o,g,y,w,b,o,o
2341,b,o,w,r,r,y,g,b,b
2342,g,y,b,g,g,g,y,g,g
2343,r,b,r,r,o,b,y,b,w
2344,y,r,w,w,b,o,y,o,g
2345,o,y,o,r,w,w,r,y,w
2346,o,o,b,w,y,g,o,w,r
2347,b,b,g,y,r,r,w,o,b
2348,b,g,r,g,g,g,w,r,y
2349,r,b,w,b,o,b,r,r,y
2350,g,g,y,w,b,o,w,w,o
2351,r,y,g,w,w,y,r,y,b
2352,o,o,g,r,y,o,r,w,y
2353,y,r,w,b,r,o,r,o,o
2354,b,r,w,r,g,w,g,g,g
2355,b,b,r,y,o,g,y,b,r
2356,o,o,g,y,w,y,b,y,g
2357,y,w,r,o,y,r,o,w,o
2358,b,r,r,y,r,g,y,o,r
2359,g,w,g,g,g,b,w,g,y
2360,o,b,r,o,o,b,w,b,y
2361,b,g,w,r,b,w,w,r,b
2362,g,y,o,y,w,o,g,o,y
2363,o,w,b,r,y,y,r,w,o
2364,g,y,g,g,r,w,o,r,r
2365,w,w,o,g,g,w,r,g,r
2366,o,o,y,r,o,b,o,y,b
2367,y,y,b,r,b,g,y,b,r
2368,y,b,w,o,w,y,w,o,b
2369,b,b,g,w,y,w,w,r,g
2370,b,r,r,b,r,g,y,y,w
2371,o,o,b,r,g,g,o,y,g
2372,y,r,g,r,r,w,y,y,r
2373,r,g,o,g,b,w,o,b,r
2374,w,o,w,r,w,o,g,b,y
2375,b,w,b,y,y,b,w,w,g
2376,o,r,g,r,r,w,o,y,r
2377,g,b,y,r,g,w,y,y,r
2378,w,y,o,r,o,g,g,o,r
2379,b,g,b,b,b,g,o,o,y
2380,y,b,b,o,w,w,w,o,b
2381,w,y,g,w,y,r,g,b,w
2382,r,r,w,y,g,r,r,w,g
2383,b,w,b,b,g,w,w,r,g
2384,o,r,o,o,o,y,r,g,o
2385,w,o,y,r,b,g,w,w,g
2386,o,b,y,y,w,o,r,o,y
2387,b,b,b,g,y,b,g,y,y
2388,r,o,o,w,r,g,o,y,o
2389,g,w,w,r,g,g,y,b,b
2390,g,g,r,r,o,y,w,r,r
2391,y,o,y,b,b,w,y,w,w
2392,w,o,g,r,w,g,g,b,b
2393,b,y,r,o,y,y,b,b,o
2394,b,r,o,r,r,w,b,b,o
2395,o,b,y,g,g,b,o,w,y
2396,g,g,b,w,o,g,y,o,g
2397,y,r,g,w,b,o,r,y,r
2398,b,y,r,b,w,o,w,y,w
2399,g,r,w,o,y,y,w,g,r
2400,y,w,g,b,r,r,g,g,b
